(142+15j),(2314+67j),(2086+64j),(1710+60j),(1468+58j),(1312+55j),(1202+53j),(1105+50j),(1030+48j),(973+46j),(930+45j),(889+43j),(854+42j),(827+40j),(804+39j),(782+38j),(764+37j),(747+36j),(735+35j),(721+34j),(709+33j),(698+32j),(689+32j),(680+31j),(672+30j),(664+30j),(657+29j),(651+29j),(645+28j),(639+28j),(634+27j),(629+27j),(624+26j),(620+26j),(616+25j),(612+25j),(608+25j),(605+24j),(602+24j),(598+24j),(595+23j),(593+23j),(590+23j),(587+22j),(584+22j),(582+22j),(580+22j),(578+21j),(576+21j),(574+21j),(572+21j),(570+20j),(568+20j),(567+20j),(565+20j),(563+20j),(561+19j),(560+19j),(559+19j),(557+19j),(556+19j),(555+19j),(553+18j),(552+18j),(551+18j),(550+18j),(548+18j),(547+18j),(546+18j),(545+17j),(544+17j),(543+17j),(542+17j),(542+17j),(541+17j),(540+17j),(539+17j),(538+16j),(537+16j),(537+16j),(536+16j),(535+16j),(535+16j),(534+16j),(533+16j),(533+16j),(532+15j),(531+15j),(531+15j),(530+15j),(529+15j),(529+15j),(529+15j),(528+15j),(527+15j),(527+15j),(526+15j),(526+14j),(525+14j),(525+14j),(525+14j)
(144+15j),(3186+72j),(3100+71j),(2522+68j),(2133+66j),(1885+64j),(1708+62j),(1542+60j),(1420+58j),(1322+56j),(1250+55j),(1180+53j),(1121+52j),(1074+50j),(1034+49j),(996+48j),(964+47j),(935+46j),(913+45j),(890+44j),(868+43j),(850+42j),(833+41j),(818+40j),(803+40j),(789+39j),(778+38j),(767+38j),(757+37j),(747+36j),(738+36j),(729+35j),(721+35j),(714+34j),(707+34j),(700+33j),(694+33j),(687+32j),(682+32j),(676+32j),(671+31j),(667+31j),(662+30j),(657+30j),(653+30j),(649+29j),(645+29j),(641+29j),(638+28j),(635+28j),(631+28j),(628+27j),(625+27j),(623+27j),(620+27j),(616+26j),(614+26j),(612+26j),(609+26j),(607+25j),(605+25j),(603+25j),(601+25j),(599+24j),(597+24j),(595+24j),(593+24j),(591+24j),(590+23j),(588+23j),(587+23j),(585+23j),(584+23j),(582+23j),(580+22j),(579+22j),(577+22j),(576+22j),(575+22j),(574+21j),(573+21j),(571+21j),(570+21j),(569+21j),(568+21j),(567+21j),(566+21j),(565+20j),(564+20j),(563+20j),(562+20j),(561+20j),(561+20j),(560+20j),(559+19j),(558+19j),(557+19j),(557+19j),(555+19j),(555+19j),(554+19j)
(142+15j),(2274+65j),(2059+61j),(1703+57j),(1476+54j),(1332+51j),(1230+48j),(1140+46j),(1072+44j),(1020+42j),(982+40j),(945+38j),(913+37j),(889+35j),(869+34j),(849+33j),(833+32j),(818+31j),(808+30j),(796+29j),(785+28j),(775+27j),(768+27j),(760+26j),(753+25j),(746+25j),(741+24j),(735+24j),(730+23j),(725+23j),(721+22j),(717+22j),(713+21j),(709+21j),(706+21j),(702+20j),(699+20j),(696+20j),(694+19j),(691+19j),(689+19j),(686+19j),(684+18j),(682+18j),(680+18j),(678+18j),(676+17j),(675+17j),(672+17j),(671+17j),(669+17j),(668+16j),(666+16j),(665+16j),(663+16j),(662+16j),(660+16j),(659+15j),(658+15j),(657+15j),(656+15j),(655+15j),(654+15j),(654+14j),(653+14j),(651+14j),(650+14j),(650+14j),(650+14j),(649+14j),(647+14j),(647+14j),(647+13j),(647+13j),(645+13j),(644+13j),(644+13j),(643+13j),(642+13j),(642+13j),(641+13j),(641+12j),(640+12j),(640+12j),(639+12j),(639+12j),(638+12j),(638+12j),(637+12j),(637+12j),(636+12j),(636+12j),(635+12j),(635+12j),(634+11j),(633+11j),(633+11j),(633+11j),(632+11j),(632+11j),(632+11j)
(143+15j),(2959+68j),(2870+65j),(2374+62j),(2042+59j),(1831+56j),(1681+54j),(1541+52j),(1434+50j),(1351+48j),(1290+47j),(1230+45j),(1178+44j),(1138+42j),(1105+41j),(1072+40j),(1044+39j),(1019+38j),(1001+37j),(980+36j),(961+36j),(945+35j),(931+34j),(917+33j),(905+33j),(893+32j),(884+31j),(874+31j),(864+30j),(856+30j),(849+29j),(841+29j),(834+28j),(827+28j),(821+27j),(815+27j),(810+27j),(805+26j),(800+26j),(795+25j),(790+25j),(786+25j),(782+24j),(779+24j),(775+24j),(771+24j),(767+23j),(764+23j),(761+23j),(758+23j),(755+22j),(752+22j),(750+22j),(747+22j),(745+21j),(742+21j),(739+21j),(737+21j),(735+21j),(733+20j),(731+20j),(730+20j),(727+20j),(726+20j),(723+20j),(722+19j),(720+19j),(719+19j),(717+19j),(716+19j),(714+19j),(713+19j),(711+18j),(710+18j),(709+18j),(707+18j),(706+18j),(705+18j),(704+18j),(703+18j),(701+17j),(700+17j),(699+17j),(698+17j),(697+17j),(696+17j),(695+17j),(695+17j),(694+17j),(693+16j),(692+16j),(691+16j),(690+16j),(690+16j),(688+16j),(688+16j),(687+16j),(686+16j),(685+16j),(684+15j),(684+15j)
(144+15j),(3797+72j),(4009+70j),(3299+67j),(2811+64j),(2506+62j),(2288+60j),(2071+58j),(1907+56j),(1781+54j),(1691+53j),(1598+51j),(1519+49j),(1457+48j),(1407+47j),(1357+46j),(1315+44j),(1278+43j),(1250+42j),(1219+41j),(1191+40j),(1167+40j),(1146+39j),(1126+38j),(1108+37j),(1090+36j),(1076+36j),(1062+35j),(1048+34j),(1036+34j),(1025+33j),(1015+33j),(1004+32j),(995+31j),(986+31j),(978+30j),(971+30j),(963+29j),(956+29j),(950+29j),(944+28j),(938+28j),(932+27j),(928+27j),(922+27j),(918+26j),(912+26j),(908+26j),(904+25j),(900+25j),(897+25j),(893+24j),(889+24j),(887+24j),(883+24j),(879+23j),(877+23j),(874+23j),(871+23j),(867+22j),(865+22j),(864+22j),(861+22j),(858+21j),(856+21j),(855+21j),(852+21j),(850+21j),(849+20j),(847+20j),(845+20j),(843+20j),(841+20j),(840+20j),(838+19j),(836+19j),(835+19j),(834+19j),(832+19j),(831+19j),(829+18j),(828+18j),(827+18j),(825+18j),(824+18j),(823+18j),(822+18j),(822+18j),(820+17j),(819+17j),(818+17j),(817+17j),(816+17j),(815+17j),(814+17j),(814+17j),(812+16j),(812+16j),(811+16j),(810+16j),(810+16j)
(143+15j),(2790+65j),(2705+59j),(2275+55j),(1993+51j),(1818+48j),(1698+46j),(1580+43j),(1492+41j),(1423+39j),(1377+37j),(1327+36j),(1285+34j),(1252+33j),(1227+32j),(1200+31j),(1178+30j),(1158+29j),(1146+28j),(1129+27j),(1114+26j),(1102+26j),(1091+25j),(1080+24j),(1070+24j),(1060+23j),(1054+23j),(1047+22j),(1039+22j),(1033+21j),(1027+21j),(1022+21j),(1016+20j),(1011+20j),(1006+19j),(1002+19j),(998+19j),(994+19j),(991+18j),(988+18j),(984+18j),(981+17j),(978+17j),(975+17j),(972+17j),(970+16j),(967+16j),(964+16j),(962+16j),(960+15j),(958+15j),(956+15j),(954+15j),(953+15j),(951+14j),(948+14j),(947+14j),(945+14j),(944+14j),(941+14j),(940+13j),(940+13j),(938+13j),(937+13j),(935+13j),(935+13j),(933+13j),(932+12j),(931+12j),(930+12j),(930+12j),(929+12j),(927+12j),(926+12j),(926+12j),(924+12j),(924+11j),(923+11j),(922+11j),(922+11j),(921+11j),(920+11j),(920+11j),(919+11j),(919+11j),(918+11j),(917+11j),(917+10j),(916+10j),(916+10j),(914+10j),(914+10j),(914+10j),(914+10j),(913+10j),(912+10j),(912+10j),(912+10j),(911+10j),(910+9j),(911+9j)
(142+15j),(2142+66j),(1909+61j),(1583+57j),(1378+53j),(1250+49j),(1161+47j),(1082+44j),(1023+42j),(977+40j),(945+38j),(912+36j),(885+35j),(864+33j),(846+32j),(829+31j),(815+30j),(801+29j),(792+28j),(781+28j),(771+27j),(763+26j),(756+26j),(748+25j),(742+25j),(735+24j),(731+24j),(725+23j),(720+23j),(716+22j),(712+22j),(709+22j),(706+21j),(702+21j),(699+20j),(696+20j),(694+20j),(692+20j),(689+19j),(687+19j),(685+19j),(682+19j),(679+18j),(676+18j),(672+18j),(671+18j),(668+18j),(666+17j),(665+17j),(663+17j),(661+17j),(660+17j),(659+17j),(658+16j),(656+16j),(654+16j),(652+16j),(651+16j),(649+16j),(648+16j),(646+15j),(645+15j),(644+15j),(642+15j),(641+15j),(640+15j),(639+15j),(638+15j),(637+14j),(636+14j),(635+14j),(634+14j),(633+14j),(632+14j),(632+14j),(631+14j),(630+14j),(629+14j),(628+14j),(627+13j),(627+13j),(626+13j),(625+13j),(624+13j),(624+13j),(623+13j),(622+13j),(622+13j),(621+13j),(621+13j),(620+13j),(619+12j),(619+12j),(619+12j),(618+12j),(617+12j),(617+12j),(616+12j),(616+12j),(615+12j),(615+12j)
(144+15j),(3585+66j),(3797+62j),(3196+60j),(2770+58j),(2503+56j),(2313+54j),(2111+52j),(1959+50j),(1841+49j),(1759+48j),(1671+46j),(1594+45j),(1536+44j),(1488+43j),(1438+42j),(1398+41j),(1361+40j),(1335+39j),(1304+38j),(1276+37j),(1251+37j),(1231+36j),(1210+35j),(1192+34j),(1174+34j),(1160+33j),(1145+33j),(1132+32j),(1119+32j),(1107+31j),(1097+31j),(1085+30j),(1076+30j),(1067+29j),(1058+29j),(1050+28j),(1023+28j),(1034+28j),(1027+27j),(1021+27j),(1015+26j),(1008+26j),(1003+26j),(997+26j),(993+25j),(987+25j),(982+25j),(978+24j),(974+24j),(970+24j),(965+24j),(961+23j),(958+23j),(955+23j),(950+23j),(947+22j),(944+22j),(941+22j),(937+22j),(934+22j),(933+21j),(929+21j),(926+21j),(924+21j),(922+21j),(919+20j),(917+20j),(915+20j),(913+20j),(911+20j),(909+20j),(907+19j),(905+19j),(903+19j),(901+19j),(899+19j),(897+19j),(896+19j),(894+18j),(893+18j),(891+18j),(890+18j),(888+18j),(887+18j),(885+18j),(883+18j),(883+17j),(882+17j),(881+17j),(879+17j),(878+17j),(877+17j),(876+17j),(875+17j),(874+16j),(873+16j),(872+16j),(871+16j),(870+16j),(870+16j)
(142+15j),(2015+64j),(1796+59j),(1503+54j),(1317+50j),(1199+47j),(1118+45j),(1045+42j),(989+40j),(947+38j),(916+36j),(886+35j),(860+34j),(839+32j),(823+31j),(806+30j),(792+29j),(780+28j),(771+28j),(761+27j),(751+26j),(742+25j),(736+25j),(728+24j),(722+24j),(716+23j),(711+23j),(706+22j),(701+22j),(697+22j),(692+21j),(688+21j),(685+20j),(681+20j),(678+20j),(675+20j),(672+19j),(669+19j),(666+19j),(664+18j),(661+18j),(659+18j),(656+18j),(655+18j),(652+17j),(651+17j),(649+17j),(647+17j),(645+17j),(643+16j),(642+16j),(640+16j),(638+16j),(637+16j),(636+16j),(633+15j),(633+15j),(632+15j),(630+15j),(629+15j),(628+15j),(627+15j),(625+15j),(624+14j),(623+14j),(623+14j),(621+14j),(621+14j),(619+14j),(619+14j),(618+14j),(617+14j),(616+13j),(616+13j),(615+13j),(614+13j),(613+13j),(613+13j),(612+13j),(611+13j),(611+13j),(610+13j),(610+13j),(609+13j),(608+12j),(608+12j),(607+12j),(607+12j),(606+12j),(605+12j),(605+12j),(604+12j),(604+12j),(603+12j),(603+12j),(603+12j),(602+12j),(602+12j),(601+11j),(601+11j),(601+11j)
(144+15j),(3159+68j),(3137+64j),(2603+60j),(2244+57j),(2019+55j),(1860+52j),(1707+50j),(1593+48j),(1504+46j),(1442+44j),(1377+42j),(1323+41j),(1281+39j),(1247+38j),(1213+37j),(1184+36j),(1158+35j),(1141+34j),(1120+33j),(1101+32j),(1085+31j),(1071+30j),(1056+30j),(1045+29j),(1033+28j),(1024+28j),(1014+27j),(1006+26j),(997+26j),(990+25j),(983+25j),(976+24j),(970+24j),(964+24j),(959+23j),(954+23j),(949+22j),(944+22j),(941+22j),(935+21j),(932+21j),(928+21j),(925+20j),(921+20j),(918+20j),(915+20j),(911+19j),(909+19j),(907+19j),(904+19j),(901+18j),(899+18j),(898+18j),(895+18j),(892+17j),(891+17j),(889+17j),(886+17j),(884+17j),(882+17j),(882+16j),(880+16j),(878+16j),(877+16j),(876+16j),(874+16j),(873+15j),(871+15j),(870+15j),(869+15j),(867+15j),(867+15j),(866+15j),(865+14j),(863+14j),(863+14j),(861+14j),(861+14j),(859+14j),(859+14j),(858+14j),(857+14j),(856+13j),(856+13j),(855+13j),(854+13j),(853+13j),(853+13j),(853+13j),(851+13j),(851+13j),(851+13j),(850+12j),(849+12j),(849+12j),(848+12j),(848+12j),(847+12j),(847+12j),(847+12j)
(144+15j),(3252+65j),(3306+62j),(2765+60j),(2389+58j),(2148+56j),(1975+55j),(1801+53j),(1669+52j),(1567+51j),(1492+50j),(1415+48j),(1347+47j),(1295+46j),(1250+45j),(1206+44j),(1170+43j),(1136+43j),(1111+42j),(1083+41j),(1057+40j),(1035+40j),(1015+39j),(996+38j),(979+37j),(963+37j),(949+36j),(935+36j),(922+35j),(910+35j),(899+34j),(889+34j),(879+33j),(870+33j),(862+32j),(854+32j),(846+31j),(840+31j),(833+31j),(826+30j),(820+30j),(815+30j),(809+29j),(804+29j),(799+29j),(794+28j),(789+28j),(785+28j),(781+27j),(777+27j),(773+27j),(769+26j),(766+26j),(763+26j),(759+26j),(756+25j),(752+25j),(750+25j),(747+25j),(743+24j),(741+24j),(739+24j),(736+24j),(734+24j),(731+23j),(729+23j),(727+23j),(725+23j),(723+23j),(721+23j),(719+22j),(717+22j),(715+22j),(713+22j),(712+22j),(710+21j),(708+21j),(707+21j),(705+21j),(703+21j),(703+21j),(701+21j),(700+20j),(699+20j),(697+20j),(696+20j),(694+20j),(693+20j),(692+20j),(691+20j),(690+19j),(689+19j),(688+19j),(687+19j),(686+19j),(685+19j),(684+19j),(683+19j),(682+18j),(681+18j),(680+18j)
(141+14j),(1840+60j),(1630+55j),(1373+51j),(1209+48j),(1105+45j),(1032+42j),(968+40j),(918+38j),(881+37j),(852+35j),(825+34j),(801+33j),(783+31j),(768+30j),(752+29j),(739+29j),(727+28j),(719+27j),(709+26j),(700+26j),(693+25j),(686+25j),(679+24j),(673+24j),(667+23j),(663+23j),(658+22j),(653+22j),(649+22j),(645+21j),(641+21j),(637+21j),(634+20j),(630+20j),(627+20j),(624+20j),(622+19j),(619+19j),(617+19j),(614+19j),(612+18j),(609+18j),(607+18j),(605+18j),(603+18j),(602+17j),(600+17j),(598+17j),(597+17j),(595+17j),(594+17j),(592+16j),(591+16j),(589+16j),(587+16j),(586+16j),(585+16j),(584+16j),(582+15j),(581+15j),(580+15j),(579+15j),(578+15j),(577+15j),(576+15j),(575+15j),(574+14j),(573+14j),(572+14j),(571+14j),(571+14j),(570+14j),(569+14j),(568+14j),(567+14j),(567+14j),(566+13j),(565+13j),(564+13j),(564+13j),(563+13j),(562+13j),(562+13j),(561+13j),(561+13j),(560+13j),(560+13j),(559+13j),(559+13j),(558+12j),(557+12j),(557+12j),(557+12j),(556+12j),(556+12j),(555+12j),(555+12j),(554+12j),(554+12j),(554+12j)
